plan_id,democrat_wins,republican_wins,minority_effective,opportunity_districts,ensemble
84,0,4,0,0,vra
85,0,4,0,0,vra
86,0,4,0,0,vra
87,0,4,0,0,vra
88,0,4,0,0,vra
89,0,4,0,0,vra
90,0,4,0,0,vra
91,0,4,0,0,vra
92,0,4,0,0,vra
93,0,4,0,0,vra
94,0,4,0,0,vra
95,0,4,0,0,vra
96,0,4,0,0,vra
97,0,4,0,0,vra
98,0,4,0,0,vra
99,0,4,0,0,vra
100,0,4,0,0,vra
101,0,4,0,0,vra
102,0,4,0,0,vra
103,0,4,0,0,vra
104,0,4,0,0,vra
105,0,4,0,0,vra
106,0,4,0,0,vra
107,0,4,0,0,vra
108,0,4,0,0,vra
109,0,4,0,0,vra
110,0,4,0,0,vra
111,0,4,0,0,vra
112,0,4,0,0,vra
113,0,4,0,0,vra
114,0,4,0,0,vra
115,0,4,0,0,vra
116,0,4,0,0,vra
117,0,4,0,0,vra
118,0,4,0,0,vra
119,0,4,0,0,vra
120,0,4,0,0,vra
121,0,4,0,0,vra
122,0,4,0,0,vra
123,0,4,0,0,vra
124,0,4,0,0,vra
125,0,4,0,0,vra
126,0,4,0,0,vra
127,0,4,0,0,vra
128,0,4,0,0,vra
129,0,4,0,0,vra
130,0,4,0,0,vra
131,0,4,0,0,vra
132,0,4,0,0,vra
133,0,4,0,0,vra
134,0,4,0,0,vra
135,0,4,0,0,vra
136,0,4,0,0,vra
137,0,4,0,0,vra
138,0,4,0,0,vra
139,0,4,0,0,vra
140,0,4,0,0,vra
141,0,4,0,0,vra
142,0,4,0,0,vra
143,0,4,0,0,vra
144,0,4,0,0,vra
145,0,4,0,0,vra
146,0,4,0,0,vra
147,0,4,0,0,vra
148,0,4,0,0,vra
149,0,4,0,0,vra
150,0,4,0,0,vra
151,0,4,0,0,vra
152,0,4,0,0,vra
153,0,4,0,0,vra
154,0,4,0,0,vra
155,0,4,0,0,vra
156,0,4,0,0,vra
157,0,4,0,0,vra
158,0,4,0,0,vra
159,0,4,0,0,vra
160,0,4,0,0,vra
161,0,4,0,0,vra
162,0,4,0,0,vra
163,0,4,0,0,vra
164,0,4,0,0,vra
165,0,4,0,0,vra
166,0,4,0,0,vra
167,0,4,0,0,vra
168,0,4,0,0,vra
169,0,4,0,0,vra
170,0,4,0,0,vra
171,0,4,0,0,vra
172,0,4,0,0,vra
173,0,4,0,0,vra
174,0,4,0,0,vra
175,0,4,0,0,vra
176,0,4,0,0,vra
177,0,4,0,0,vra
178,0,4,0,0,vra
179,0,4,0,0,vra
180,0,4,0,0,vra
181,0,4,0,0,vra
182,0,4,0,0,vra
183,0,4,0,0,vra
184,0,4,0,0,vra
185,0,4,0,0,vra
186,0,4,0,0,vra
187,0,4,0,0,vra
188,0,4,0,0,vra
189,0,4,0,0,vra
190,0,4,0,0,vra
191,0,4,0,0,vra
192,0,4,0,0,vra
193,0,4,0,0,vra
194,0,4,0,0,vra
195,0,4,0,0,vra
196,0,4,0,0,vra
197,0,4,0,0,vra
198,0,4,0,0,vra
199,0,4,0,0,vra
200,0,4,0,0,vra
201,0,4,0,0,vra
202,0,4,0,0,vra
203,0,4,0,0,vra
204,0,4,0,0,vra
205,0,4,0,0,vra
206,0,4,0,0,vra
207,0,4,0,0,vra
208,0,4,0,0,vra
209,0,4,0,0,vra
210,0,4,0,0,vra
211,0,4,0,0,vra
212,0,4,0,0,vra
213,0,4,0,0,vra
214,0,4,0,0,vra
215,0,4,0,0,vra
216,0,4,0,0,vra
217,0,4,0,0,vra
218,0,4,0,0,vra
219,0,4,0,0,vra
220,0,4,0,0,vra
221,0,4,0,0,vra
222,0,4,0,0,vra
223,0,4,0,0,vra
224,0,4,0,0,vra
225,0,4,0,0,vra
226,0,4,0,0,vra
227,0,4,0,0,vra
228,0,4,0,0,vra
229,0,4,0,0,vra
230,0,4,0,0,vra
231,0,4,0,0,vra
232,0,4,0,0,vra
233,0,4,0,0,vra
234,0,4,0,0,vra
235,0,4,0,0,vra
236,0,4,0,0,vra
237,0,4,0,0,vra
238,0,4,0,0,vra
239,0,4,0,0,vra
240,0,4,0,0,vra
241,0,4,0,0,vra
242,0,4,0,0,vra
243,0,4,0,0,vra
244,0,4,0,0,vra
245,0,4,0,0,vra
246,0,4,0,0,vra
247,0,4,0,0,vra
248,0,4,0,0,vra
249,0,4,0,0,vra
250,0,4,0,0,vra
251,0,4,0,0,vra
252,0,4,0,0,vra
253,0,4,0,0,vra
254,0,4,0,0,vra
255,0,4,0,0,vra
256,0,4,0,0,vra
257,0,4,0,0,vra
258,0,4,0,0,vra
259,0,4,0,0,vra
260,0,4,0,0,vra
261,0,4,0,0,vra
262,0,4,0,0,vra
263,0,4,0,0,vra
264,0,4,0,0,vra
265,0,4,0,0,vra
266,0,4,0,0,vra
267,0,4,0,0,vra
268,0,4,0,0,vra
269,0,4,0,0,vra
270,0,4,0,0,vra
271,0,4,0,0,vra
272,0,4,0,0,vra
273,0,4,0,0,vra
274,0,4,0,0,vra
275,0,4,0,0,vra
276,0,4,0,0,vra
277,0,4,0,0,vra
278,0,4,0,0,vra
279,0,4,0,0,vra
280,0,4,0,0,vra
281,0,4,0,0,vra
282,0,4,0,0,vra
283,0,4,0,0,vra
284,0,4,0,0,vra
285,0,4,0,0,vra
286,0,4,0,0,vra
287,0,4,0,0,vra
288,0,4,0,0,vra
289,0,4,0,0,vra
290,0,4,0,0,vra
291,0,4,0,0,vra
292,0,4,0,0,vra
293,0,4,0,0,vra
294,0,4,0,0,vra
295,0,4,0,0,vra
296,0,4,0,0,vra
297,0,4,0,0,vra
298,0,4,0,0,vra
299,0,4,0,0,vra
300,0,4,0,0,vra
301,0,4,0,0,vra
302,0,4,0,0,vra
303,0,4,0,0,vra
304,0,4,0,0,vra
305,0,4,0,0,vra
306,0,4,0,0,vra
307,0,4,0,0,vra
308,0,4,0,0,vra
309,0,4,0,0,vra
310,0,4,0,0,vra
311,0,4,0,0,vra
312,0,4,0,0,vra
313,0,4,0,0,vra
314,0,4,0,0,vra
315,0,4,0,0,vra
316,0,4,0,0,vra
317,0,4,0,0,vra
318,0,4,0,0,vra
319,0,4,0,0,vra
320,0,4,0,0,vra
321,0,4,0,0,vra
322,0,4,0,0,vra
323,0,4,0,0,vra
324,0,4,0,0,vra
325,0,4,0,0,vra
326,0,4,0,0,vra
327,0,4,0,0,vra
328,0,4,0,0,vra
329,0,4,0,0,vra
330,0,4,0,0,vra
331,0,4,0,0,vra
332,0,4,0,0,vra
333,0,4,0,0,vra
334,0,4,0,0,vra
335,0,4,0,0,vra
336,0,4,0,0,vra
337,0,4,0,0,vra
338,0,4,0,0,vra
339,0,4,0,0,vra
340,0,4,0,0,vra
341,0,4,0,0,vra
342,0,4,0,0,vra
343,0,4,0,0,vra
344,0,4,0,0,vra
345,0,4,0,0,vra
346,0,4,0,0,vra
347,0,4,0,0,vra
348,0,4,0,0,vra
349,0,4,0,0,vra
350,0,4,0,0,vra
351,0,4,0,0,vra
352,0,4,0,0,vra
353,0,4,0,0,vra
354,0,4,0,0,vra
355,0,4,0,0,vra
356,0,4,0,0,vra
357,0,4,0,0,vra
358,0,4,0,0,vra
359,0,4,0,0,vra
360,0,4,0,0,vra
361,0,4,0,0,vra
362,0,4,0,0,vra
363,0,4,0,0,vra
364,0,4,0,0,vra
365,0,4,0,0,vra
366,0,4,0,0,vra
367,0,4,0,0,vra
368,0,4,0,0,vra
369,0,4,0,0,vra
370,0,4,0,0,vra
371,0,4,0,0,vra
372,0,4,0,0,vra
373,0,4,0,0,vra
374,0,4,0,0,vra
375,0,4,0,0,vra
376,0,4,0,0,vra
377,0,4,0,0,vra
378,0,4,0,0,vra
379,0,4,0,0,vra
380,0,4,0,0,vra
381,0,4,0,0,vra
382,0,4,0,0,vra
383,0,4,0,0,vra
384,0,4,0,0,vra
385,0,4,0,0,vra
386,0,4,0,0,vra
387,0,4,0,0,vra
388,0,4,0,0,vra
389,0,4,0,0,vra
390,0,4,0,0,vra
391,0,4,0,0,vra
392,0,4,0,0,vra
393,0,4,0,0,vra
394,0,4,0,0,vra
395,0,4,0,0,vra
396,0,4,0,0,vra
397,0,4,0,0,vra
398,0,4,0,0,vra
399,0,4,0,0,vra
400,0,4,0,0,vra
401,0,4,0,0,vra
402,0,4,0,0,vra
403,0,4,0,0,vra
404,0,4,0,0,vra
405,0,4,0,0,vra
406,0,4,0,0,vra
407,0,4,0,0,vra
408,0,4,0,0,vra
409,0,4,0,0,vra
410,0,4,0,0,vra
411,0,4,0,0,vra
412,0,4,0,0,vra
413,0,4,0,0,vra
414,0,4,0,0,vra
415,0,4,0,0,vra
416,0,4,0,0,vra
417,0,4,0,0,vra
418,0,4,0,0,vra
419,0,4,0,0,vra
420,0,4,0,0,vra
421,0,4,0,0,vra
422,0,4,0,0,vra
423,0,4,0,0,vra
424,0,4,0,0,vra
425,0,4,0,0,vra
426,0,4,0,0,vra
427,0,4,0,0,vra
428,0,4,0,0,vra
429,0,4,0,0,vra
430,0,4,0,0,vra
431,0,4,0,0,vra
432,0,4,0,0,vra
433,0,4,0,0,vra
434,0,4,0,0,vra
435,0,4,0,0,vra
436,0,4,0,0,vra
437,0,4,0,0,vra
438,0,4,0,0,vra
439,0,4,0,0,vra
440,0,4,0,0,vra
441,0,4,0,0,vra
442,0,4,0,0,vra
443,0,4,0,0,vra
444,0,4,0,0,vra
445,0,4,0,0,vra
446,0,4,0,0,vra
447,0,4,0,0,vra
448,0,4,0,0,vra
449,0,4,0,0,vra
450,0,4,0,0,vra
451,0,4,0,0,vra
452,0,4,0,0,vra
453,0,4,0,0,vra
454,0,4,0,0,vra
455,0,4,0,0,vra
456,0,4,0,0,vra
457,0,4,0,0,vra
458,0,4,0,0,vra
459,0,4,0,0,vra
460,0,4,0,0,vra
461,0,4,0,0,vra
462,0,4,0,0,vra
463,0,4,0,0,vra
464,0,4,0,0,vra
465,0,4,0,0,vra
466,0,4,0,0,vra
467,0,4,0,0,vra
468,0,4,0,0,vra
469,0,4,0,0,vra
470,0,4,0,0,vra
471,0,4,0,0,vra
472,0,4,0,0,vra
473,0,4,0,0,vra
474,0,4,0,0,vra
475,0,4,0,0,vra
476,0,4,0,0,vra
477,0,4,0,0,vra
478,0,4,0,0,vra
479,0,4,0,0,vra
480,0,4,0,0,vra
481,0,4,0,0,vra
482,0,4,0,0,vra
483,0,4,0,0,vra
484,0,4,0,0,vra
485,0,4,0,0,vra
486,0,4,0,0,vra
487,0,4,0,0,vra
488,0,4,0,0,vra
489,0,4,0,0,vra
490,0,4,0,0,vra
491,0,4,0,0,vra
492,0,4,0,0,vra
493,0,4,0,0,vra
494,0,4,0,0,vra
495,0,4,0,0,vra
496,0,4,0,0,vra
497,0,4,0,0,vra
498,0,4,0,0,vra
499,0,4,0,0,vra
500,0,4,0,0,vra
501,0,4,0,0,vra
502,0,4,0,0,vra
503,0,4,0,0,vra
504,0,4,0,0,vra
505,0,4,0,0,vra
506,0,4,0,0,vra
507,0,4,0,0,vra
508,0,4,0,0,vra
509,0,4,0,0,vra
510,0,4,0,0,vra
511,0,4,0,0,vra
512,0,4,0,0,vra
513,0,4,0,0,vra
514,0,4,0,0,vra
515,0,4,0,0,vra
516,0,4,0,0,vra
517,0,4,0,0,vra
518,0,4,0,0,vra
519,0,4,0,0,vra
520,0,4,0,0,vra
521,0,4,0,0,vra
522,0,4,0,0,vra
523,0,4,0,0,vra
524,0,4,0,0,vra
525,0,4,0,0,vra
526,0,4,0,0,vra
527,0,4,0,0,vra
528,0,4,0,0,vra
529,0,4,0,0,vra
530,0,4,0,0,vra
531,0,4,0,0,vra
532,0,4,0,0,vra
533,0,4,0,0,vra
534,0,4,0,0,vra
535,0,4,0,0,vra
536,0,4,0,0,vra
537,0,4,0,0,vra
538,0,4,0,0,vra
539,0,4,0,0,vra
540,0,4,0,0,vra
541,0,4,0,0,vra
542,0,4,0,0,vra
543,0,4,0,0,vra
544,0,4,0,0,vra
545,0,4,0,0,vra
546,0,4,0,0,vra
547,0,4,0,0,vra
548,0,4,0,0,vra
549,0,4,0,0,vra
550,0,4,0,0,vra
551,0,4,0,0,vra
552,0,4,0,0,vra
553,0,4,0,0,vra
554,0,4,0,0,vra
555,0,4,0,0,vra
556,0,4,0,0,vra
557,0,4,0,0,vra
558,0,4,0,0,vra
559,0,4,0,0,vra
560,0,4,0,0,vra
561,0,4,0,0,vra
562,0,4,0,0,vra
563,0,4,0,0,vra
564,0,4,0,0,vra
565,0,4,0,0,vra
566,0,4,0,0,vra
567,0,4,0,0,vra
568,0,4,0,0,vra
569,0,4,0,0,vra
570,0,4,0,0,vra
571,0,4,0,0,vra
572,0,4,0,0,vra
573,0,4,0,0,vra
574,0,4,0,0,vra
575,0,4,0,0,vra
576,0,4,0,0,vra
577,0,4,0,0,vra
578,0,4,0,0,vra
579,0,4,0,0,vra
580,0,4,0,0,vra
581,0,4,0,0,vra
582,0,4,0,0,vra
583,0,4,0,0,vra
584,0,4,0,0,vra
585,0,4,0,0,vra
586,0,4,0,0,vra
587,0,4,0,0,vra
588,0,4,0,0,vra
589,0,4,0,0,vra
590,0,4,0,0,vra
591,0,4,0,0,vra
592,0,4,0,0,vra
593,0,4,0,0,vra
594,0,4,0,0,vra
595,0,4,0,0,vra
596,0,4,0,0,vra
597,0,4,0,0,vra
598,0,4,0,0,vra
599,0,4,0,0,vra
600,0,4,0,0,vra
601,0,4,0,0,vra
602,0,4,0,0,vra
603,0,4,0,0,vra
604,0,4,0,0,vra
605,0,4,0,0,vra
606,0,4,0,0,vra
607,0,4,0,0,vra
608,0,4,0,0,vra
609,0,4,0,0,vra
610,0,4,0,0,vra
611,0,4,0,0,vra
612,0,4,0,0,vra
613,0,4,0,0,vra
614,0,4,0,0,vra
615,0,4,0,0,vra
616,0,4,0,0,vra
617,0,4,0,0,vra
618,0,4,0,0,vra
619,0,4,0,0,vra
620,0,4,0,0,vra
621,0,4,0,0,vra
622,0,4,0,0,vra
623,0,4,0,0,vra
624,0,4,0,0,vra
625,0,4,0,0,vra
626,0,4,0,0,vra
627,0,4,0,0,vra
628,0,4,0,0,vra
629,0,4,0,0,vra
630,0,4,0,0,vra
631,0,4,0,0,vra
632,0,4,0,0,vra
633,0,4,0,0,vra
634,0,4,0,0,vra
635,0,4,0,0,vra
636,0,4,0,0,vra
637,0,4,0,0,vra
638,0,4,0,0,vra
639,0,4,0,0,vra
640,0,4,0,0,vra
641,0,4,0,0,vra
642,0,4,0,0,vra
643,0,4,0,0,vra
644,0,4,0,0,vra
645,0,4,0,0,vra
646,0,4,0,0,vra
647,0,4,0,0,vra
648,0,4,0,0,vra
649,0,4,0,0,vra
650,0,4,0,0,vra
651,0,4,0,0,vra
652,0,4,0,0,vra
653,0,4,0,0,vra
654,0,4,0,0,vra
655,0,4,0,0,vra
656,0,4,0,0,vra
657,0,4,0,0,vra
658,0,4,0,0,vra
659,0,4,0,0,vra
660,0,4,0,0,vra
661,0,4,0,0,vra
662,0,4,0,0,vra
663,0,4,0,0,vra
664,0,4,0,0,vra
665,0,4,0,0,vra
666,0,4,0,0,vra
667,0,4,0,0,vra
668,0,4,0,0,vra
669,0,4,0,0,vra
670,0,4,0,0,vra
671,0,4,0,0,vra
672,0,4,0,0,vra
673,0,4,0,0,vra
674,0,4,0,0,vra
675,0,4,0,0,vra
676,0,4,0,0,vra
677,0,4,0,0,vra
678,0,4,0,0,vra
679,0,4,0,0,vra
680,0,4,0,0,vra
681,0,4,0,0,vra
682,0,4,0,0,vra
683,0,4,0,0,vra
684,0,4,0,0,vra
685,0,4,0,0,vra
686,0,4,0,0,vra
687,0,4,0,0,vra
688,0,4,0,0,vra
689,0,4,0,0,vra
690,0,4,0,0,vra
691,0,4,0,0,vra
692,0,4,0,0,vra
693,0,4,0,0,vra
694,0,4,0,0,vra
695,0,4,0,0,vra
696,0,4,0,0,vra
697,0,4,0,0,vra
698,0,4,0,0,vra
699,0,4,0,0,vra
700,0,4,0,0,vra
701,0,4,0,0,vra
702,0,4,0,0,vra
703,0,4,0,0,vra
704,0,4,0,0,vra
705,0,4,0,0,vra
706,0,4,0,0,vra
707,0,4,0,0,vra
708,0,4,0,0,vra
709,0,4,0,0,vra
710,0,4,0,0,vra
711,0,4,0,0,vra
712,0,4,0,0,vra
713,0,4,0,0,vra
714,0,4,0,0,vra
715,0,4,0,0,vra
716,0,4,0,0,vra
717,0,4,0,0,vra
718,0,4,0,0,vra
719,0,4,0,0,vra
720,0,4,0,0,vra
721,0,4,0,0,vra
722,0,4,0,0,vra
723,0,4,0,0,vra
724,0,4,0,0,vra
725,0,4,0,0,vra
726,0,4,0,0,vra
727,0,4,0,0,vra
728,0,4,0,0,vra
729,0,4,0,0,vra
730,0,4,0,0,vra
731,0,4,0,0,vra
732,0,4,0,0,vra
733,0,4,0,0,vra
734,0,4,0,0,vra
735,0,4,0,0,vra
736,0,4,0,0,vra
737,0,4,0,0,vra
738,0,4,0,0,vra
739,0,4,0,0,vra
740,0,4,0,0,vra
741,0,4,0,0,vra
742,0,4,0,0,vra
743,0,4,0,0,vra
744,0,4,0,0,vra
745,0,4,0,0,vra
746,0,4,0,0,vra
747,0,4,0,0,vra
748,0,4,0,0,vra
749,0,4,0,0,vra
750,0,4,0,0,vra
751,0,4,0,0,vra
752,0,4,0,0,vra
753,0,4,0,0,vra
754,0,4,0,0,vra
755,0,4,0,0,vra
756,0,4,0,0,vra
757,0,4,0,0,vra
758,0,4,0,0,vra
759,0,4,0,0,vra
760,0,4,0,0,vra
761,0,4,0,0,vra
762,0,4,0,0,vra
763,0,4,0,0,vra
764,0,4,0,0,vra
765,0,4,0,0,vra
766,0,4,0,0,vra
767,0,4,0,0,vra
768,0,4,0,0,vra
769,0,4,0,0,vra
770,0,4,0,0,vra
771,0,4,0,0,vra
772,0,4,0,0,vra
773,0,4,0,0,vra
774,0,4,0,0,vra
775,0,4,0,0,vra
776,0,4,0,0,vra
777,0,4,0,0,vra
778,0,4,0,0,vra
779,0,4,0,0,vra
780,0,4,0,0,vra
781,0,4,0,0,vra
782,0,4,0,0,vra
783,0,4,0,0,vra
784,0,4,0,0,vra
785,0,4,0,0,vra
786,0,4,0,0,vra
787,0,4,0,0,vra
788,0,4,0,0,vra
789,0,4,0,0,vra
790,0,4,0,0,vra
791,0,4,0,0,vra
792,0,4,0,0,vra
793,0,4,0,0,vra
794,0,4,0,0,vra
795,0,4,0,0,vra
796,0,4,0,0,vra
797,0,4,0,0,vra
798,0,4,0,0,vra
799,0,4,0,0,vra
800,0,4,0,0,vra
801,0,4,0,0,vra
802,0,4,0,0,vra
803,0,4,0,0,vra
804,0,4,0,0,vra
805,0,4,0,0,vra
806,0,4,0,0,vra
807,0,4,0,0,vra
808,0,4,0,0,vra
809,0,4,0,0,vra
810,0,4,0,0,vra
811,0,4,0,0,vra
812,0,4,0,0,vra
813,0,4,0,0,vra
814,0,4,0,0,vra
815,0,4,0,0,vra
816,0,4,0,0,vra
817,0,4,0,0,vra
818,0,4,0,0,vra
819,0,4,0,0,vra
820,0,4,0,0,vra
821,0,4,0,0,vra
822,0,4,0,0,vra
823,0,4,0,0,vra
824,0,4,0,0,vra
825,0,4,0,0,vra
826,0,4,0,0,vra
827,0,4,0,0,vra
828,0,4,0,0,vra
829,0,4,0,0,vra
830,0,4,0,0,vra
831,0,4,0,0,vra
832,0,4,0,0,vra
833,0,4,0,0,vra
834,0,4,0,0,vra
835,0,4,0,0,vra
836,0,4,0,0,vra
837,0,4,0,0,vra
838,0,4,0,0,vra
839,0,4,0,0,vra
840,0,4,0,0,vra
841,0,4,0,0,vra
842,0,4,0,0,vra
843,0,4,0,0,vra
844,0,4,0,0,vra
845,0,4,0,0,vra
846,0,4,0,0,vra
847,0,4,0,0,vra
848,0,4,0,0,vra
849,0,4,0,0,vra
850,0,4,0,0,vra
851,0,4,0,0,vra
852,0,4,0,0,vra
853,0,4,0,0,vra
854,0,4,0,0,vra
855,0,4,0,0,vra
856,0,4,0,0,vra
857,0,4,0,0,vra
858,0,4,0,0,vra
859,0,4,0,0,vra
860,0,4,0,0,vra
861,0,4,0,0,vra
862,0,4,0,0,vra
863,0,4,0,0,vra
864,0,4,0,0,vra
865,0,4,0,0,vra
866,0,4,0,0,vra
867,0,4,0,0,vra
868,0,4,0,0,vra
869,0,4,0,0,vra
870,0,4,0,0,vra
871,0,4,0,0,vra
872,0,4,0,0,vra
873,0,4,0,0,vra
874,0,4,0,0,vra
875,0,4,0,0,vra
876,0,4,0,0,vra
877,0,4,0,0,vra
878,0,4,0,0,vra
879,0,4,0,0,vra
880,0,4,0,0,vra
881,0,4,0,0,vra
882,0,4,0,0,vra
883,0,4,0,0,vra
884,0,4,0,0,vra
885,0,4,0,0,vra
886,0,4,0,0,vra
887,0,4,0,0,vra
888,0,4,0,0,vra
889,0,4,0,0,vra
890,0,4,0,0,vra
891,0,4,0,0,vra
892,0,4,0,0,vra
893,0,4,0,0,vra
894,0,4,0,0,vra
895,0,4,0,0,vra
896,0,4,0,0,vra
897,0,4,0,0,vra
898,0,4,0,0,vra
899,0,4,0,0,vra
900,0,4,0,0,vra
901,0,4,0,0,vra
902,0,4,0,0,vra
903,0,4,0,0,vra
904,0,4,0,0,vra
905,0,4,0,0,vra
906,0,4,0,0,vra
907,0,4,0,0,vra
908,0,4,0,0,vra
909,0,4,0,0,vra
910,0,4,0,0,vra
911,0,4,0,0,vra
912,0,4,0,0,vra
913,0,4,0,0,vra
914,0,4,0,0,vra
915,0,4,0,0,vra
916,0,4,0,0,vra
917,0,4,0,0,vra
918,0,4,0,0,vra
919,0,4,0,0,vra
920,0,4,0,0,vra
921,0,4,0,0,vra
922,0,4,0,0,vra
923,0,4,0,0,vra
924,0,4,0,0,vra
925,0,4,0,0,vra
926,0,4,0,0,vra
927,0,4,0,0,vra
928,0,4,0,0,vra
929,0,4,0,0,vra
930,0,4,0,0,vra
931,0,4,0,0,vra
932,0,4,0,0,vra
933,0,4,0,0,vra
934,0,4,0,0,vra
935,0,4,0,0,vra
936,0,4,0,0,vra
937,0,4,0,0,vra
938,0,4,0,0,vra
939,0,4,0,0,vra
940,0,4,0,0,vra
941,0,4,0,0,vra
942,0,4,0,0,vra
943,0,4,0,0,vra
944,0,4,0,0,vra
945,0,4,0,0,vra
946,0,4,0,0,vra
947,0,4,0,0,vra
948,0,4,0,0,vra
949,0,4,0,0,vra
950,0,4,0,0,vra
951,0,4,0,0,vra
952,0,4,0,0,vra
953,0,4,0,0,vra
954,0,4,0,0,vra
955,0,4,0,0,vra
956,0,4,0,0,vra
957,0,4,0,0,vra
958,0,4,0,0,vra
959,0,4,0,0,vra
960,0,4,0,0,vra
961,0,4,0,0,vra
962,0,4,0,0,vra
963,0,4,0,0,vra
964,0,4,0,0,vra
965,0,4,0,0,vra
966,0,4,0,0,vra
967,0,4,0,0,vra
968,0,4,0,0,vra
969,0,4,0,0,vra
970,0,4,0,0,vra
971,0,4,0,0,vra
972,0,4,0,0,vra
973,0,4,0,0,vra
974,0,4,0,0,vra
975,0,4,0,0,vra
976,0,4,0,0,vra
977,0,4,0,0,vra
978,0,4,0,0,vra
979,0,4,0,0,vra
980,0,4,0,0,vra
981,0,4,0,0,vra
982,0,4,0,0,vra
983,0,4,0,0,vra
984,0,4,0,0,vra
985,0,4,0,0,vra
986,0,4,0,0,vra
987,0,4,0,0,vra
988,0,4,0,0,vra
989,0,4,0,0,vra
990,0,4,0,0,vra
991,0,4,0,0,vra
992,0,4,0,0,vra
993,0,4,0,0,vra
994,0,4,0,0,vra
995,0,4,0,0,vra
996,0,4,0,0,vra
997,0,4,0,0,vra
998,0,4,0,0,vra
999,0,4,0,0,vra
1000,0,4,0,0,vra
1001,0,4,0,0,vra
1002,0,4,0,0,vra
1003,0,4,0,0,vra
1004,0,4,0,0,vra
1005,0,4,0,0,vra
1006,0,4,0,0,vra
1007,0,4,0,0,vra
1008,0,4,0,0,vra
1009,0,4,0,0,vra
1010,0,4,0,0,vra
1011,0,4,0,0,vra
1012,0,4,0,0,vra
1013,0,4,0,0,vra
1014,0,4,0,0,vra
1015,0,4,0,0,vra
1016,0,4,0,0,vra
1017,0,4,0,0,vra
1018,0,4,0,0,vra
1019,0,4,0,0,vra
1020,0,4,0,0,vra
1021,0,4,0,0,vra
1022,0,4,0,0,vra
1023,0,4,0,0,vra
1024,0,4,0,0,vra
1025,0,4,0,0,vra
1026,0,4,0,0,vra
1027,0,4,0,0,vra
1028,0,4,0,0,vra
1029,0,4,0,0,vra
1030,0,4,0,0,vra
1031,0,4,0,0,vra
1032,0,4,0,0,vra
1033,0,4,0,0,vra
1034,0,4,0,0,vra
1035,0,4,0,0,vra
1036,0,4,0,0,vra
1037,0,4,0,0,vra
1038,0,4,0,0,vra
1039,0,4,0,0,vra
1040,0,4,0,0,vra
1041,0,4,0,0,vra
1042,0,4,0,0,vra
1043,0,4,0,0,vra
1044,0,4,0,0,vra
1045,0,4,0,0,vra
1046,0,4,0,0,vra
1047,0,4,0,0,vra
1048,0,4,0,0,vra
1049,0,4,0,0,vra
1050,0,4,0,0,vra
1051,0,4,0,0,vra
1052,0,4,0,0,vra
1053,0,4,0,0,vra
1054,0,4,0,0,vra
1055,0,4,0,0,vra
1056,0,4,0,0,vra
1057,0,4,0,0,vra
1058,0,4,0,0,vra
1059,0,4,0,0,vra
1060,0,4,0,0,vra
1061,0,4,0,0,vra
1062,0,4,0,0,vra
1063,0,4,0,0,vra
1064,0,4,0,0,vra
1065,0,4,0,0,vra
